Deal_id,Deal_date,First_deal_date,Secret_dwarf_info_1,Secret_dwarf_info_2,Secret_dwarf_info_3,First_default_date,Successful_deals_count,Region,Tavern,Hashed_deal_detail_1,Hashed_deal_detail_2,Hashed_deal_detail_3,Hashed_deal_detail_4,Hashed_deal_detail_5,Hashed_deal_detail_6,Age,Gender,Default
1736367,2015-09-18,2015-04-01,,,,,1.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,23.0,Female,0
13325437,2015-07-04,2015-03-08,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,34.0,Female,1
14827238,2015-08-21,2015-07-29,,,,,0.0,Tavern_district_4,15,2.5,-3,6,2.5,-3,5,49.0,Female,0
30635474,2015-12-31,2015-05-08,,,,,1.0,Tavern_district_0,7,2.5,-2,11,2.5,-3,5,34.0,Female,0
63744921,2016-09-01,2016-04-04,3.5,-2.0,5.0,2016-06-06,0.0,Tavern_district_2,7,2.5,-3,12,2.5,-3,5,62.0,Female,0
31604392,2016-01-15,2015-08-30,,,,,0.0,Tavern_district_2,27,2.5,-3,9,2.5,-3,5,30.0,Female,0
22128258,2015-11-01,2015-03-17,3.5,-3.0,5.0,2015-07-20,4.0,Tavern_district_3,7,2.5,0,14,2.5,-3,5,25.0,Female,1
3528266,2016-02-22,2015-07-11,,,,,0.0,Tavern_district_3,7,2.5,-3,12,2.5,-3,5,64.0,Female,0
4810287,2016-05-08,2015-08-15,3.5,-3.0,5.0,2015-11-20,1.0,Tavern_district_0,7,2.5,-3,10,2.5,-3,5,46.0,Male,0
42150479,2016-04-03,2015-12-18,,,,,0.0,Tavern_district_2,13,2.5,-3,5,4.5,-3,5,32.0,Female,1
66164922,2016-09-15,2015-10-29,4.5,-2.0,6.0,2016-01-30,0.0,Tavern_district_3,7,2.5,-3,15,2.5,-3,5,42.0,Female,1
66634148,2016-09-17,2015-11-13,,,,,2.0,Tavern_district_5,7,2.5,-3,14,2.5,-3,5,57.0,Female,0
13646775,2015-07-14,2015-05-28,3.5,-3.0,5.0,2015-06-30,0.0,Tavern_district_3,26,2.5,-3,6,2.5,-3,5,22.0,Female,0
54680616,2016-06-21,2015-09-24,,,,,6.0,Tavern_district_3,18,2.5,-3,20,2.5,-3,5,51.0,Female,0
45560659,2016-04-22,2016-04-21,,,,,,Tavern_district_7,13,2.5,-3,5,2.5,-3,5,61.0,Female,0
42302370,2016-04-04,2015-12-28,,,,,2.0,Tavern_district_4,13,2.5,-3,8,2.5,-3,5,30.0,Female,1
14832173,2015-08-21,2015-03-05,,,,,0.0,Tavern_district_0,7,2.5,-2,9,2.5,-3,5,41.0,Female,0
24277221,2015-11-15,2015-07-10,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,43.0,Male,0
53141559,2016-06-09,2016-03-12,3.5,-3.0,5.0,2016-04-15,0.0,Tavern_district_2,13,2.5,-3,7,2.5,-3,5,37.0,Female,0
45827414,2016-04-24,2015-11-10,3.5,-3.0,5.0,2016-01-15,0.0,Tavern_district_3,13,2.5,-3,5,6.5,-3,5,23.0,Female,0
64510344,2016-09-05,2015-02-27,,,,,8.0,Tavern_district_4,13,2.5,-3,5,21.5,-3,5,27.0,Female,0
58071087,2016-07-22,2016-05-05,,,,,0.0,Tavern_district_4,7,2.5,-3,7,2.5,-3,5,33.0,Male,0
56783276,2016-07-10,2016-04-09,,,,,0.0,Tavern_district_4,13,2.5,-3,7,2.5,-3,5,27.0,Female,0
49790547,2016-05-19,2015-11-08,4.5,-3.0,5.0,2015-12-13,0.0,Tavern_district_4,23,2.5,-3,10,2.5,-3,5,34.0,Female,0
51963522,2016-06-01,2016-03-30,,,,,0.0,Tavern_district_7,13,2.5,-3,5,4.5,-3,5,34.0,Female,0
63313979,2016-08-30,2016-05-29,,,,,0.0,Tavern_district_2,13,2.5,-3,5,3.5,-3,5,33.0,Female,0
68201843,2016-09-24,2016-01-23,,,,,0.0,Tavern_district_6,44,2.5,-3,5,2.5,-3,5,27.0,Female,0
33723465,2016-02-08,2015-03-25,,,,,2.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,26.0,Female,0
57309679,2016-07-15,2016-03-21,,,,,0.0,Tavern_district_4,7,2.5,-3,10,2.5,-3,5,29.0,Female,0
44893194,2016-04-18,2015-05-18,,,,,3.0,Tavern_district_4,7,2.5,-3,15,2.5,-3,5,28.0,Female,0
27786888,2015-12-11,2015-09-05,,,,,0.0,Tavern_district_1,22,2.5,-2,7,2.5,-3,5,42.0,Female,0
25256030,2015-11-21,2015-09-12,,,,,0.0,Tavern_district_0,7,2.5,-3,7,2.5,-3,5,49.0,Female,1
67769924,2016-09-23,2015-08-01,,,,,0.0,Tavern_district_3,7,2.5,-3,12,2.5,-3,5,44.0,Female,0
53794695,2016-06-14,2016-04-09,,,,,0.0,Tavern_district_2,13,2.5,-3,7,2.5,-3,5,28.0,Female,0
67593736,2016-09-22,2015-09-01,,,,,4.0,Tavern_district_3,18,2.5,-3,13,2.5,-3,5,26.0,Female,0
57079051,2016-07-13,2016-04-26,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,31.0,Female,0
57125175,2016-07-13,2016-01-23,3.5,-3.0,5.0,2016-05-30,3.0,Tavern_district_3,18,2.5,-3,5,9.5,-3,5,41.0,Female,0
4367466,2016-04-12,2015-11-13,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,43.0,Male,0
54826534,2016-06-22,2016-04-27,,,,,0.0,Tavern_district_2,13,2.5,-3,6,2.5,-3,5,39.0,Male,0
54360342,2016-06-18,2015-08-30,4.5,-1.0,6.0,2015-10-30,3.0,Tavern_district_4,13,2.5,7,5,2.5,-3,5,34.0,Female,0
59780863,2016-08-07,2016-03-13,3.5,-2.0,5.0,2016-04-15,0.0,Tavern_district_1,27,2.5,-3,9,2.5,-3,5,58.0,Female,0
43556631,2016-04-11,2015-10-21,,,,,0.0,Tavern_district_6,15,2.5,-3,6,6.5,-3,5,37.0,Female,0
43292716,2016-04-10,2015-11-09,3.5,-2.0,6.0,2016-01-15,0.0,Tavern_district_2,7,2.5,-3,10,2.5,-3,5,36.0,Female,0
38745357,2016-03-16,2015-03-02,,,,,0.0,Tavern_district_3,7,2.5,-3,15,2.5,-3,5,37.0,Female,0
30727933,2015-12-31,2015-10-09,,,,,0.0,Tavern_district_6,7,2.5,-3,9,2.5,-3,5,22.0,Female,0
49513175,2016-05-17,2016-05-15,,,,,0.0,Tavern_district_2,13,2.5,-3,5,3.5,-3,5,29.0,Female,0
41498070,2016-03-31,2015-05-21,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,50.0,Female,0
35676343,2016-02-25,2015-10-21,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,35.0,Female,0
56266411,2016-07-05,2015-12-10,,,,,1.0,Tavern_district_4,13,2.5,-3,11,2.5,-3,5,59.0,Male,0
35738177,2016-02-26,2015-11-25,,,,,0.0,Tavern_district_4,7,2.5,-3,7,2.5,-3,5,46.0,Female,0
38689277,2016-03-15,2015-07-03,,,,,0.0,Tavern_district_2,7,2.5,-3,13,2.5,-3,5,30.0,Female,0
56451090,2016-07-07,2015-08-14,,,,,2.0,Tavern_district_3,7,2.5,0,5,2.5,-3,5,22.0,Female,0
51863337,2016-05-31,2016-05-05,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,61.0,Female,0
60134043,2016-08-10,2016-06-21,,,,,0.0,Tavern_district_2,13,2.5,-3,6,2.5,-3,5,54.0,Male,0
46236612,2016-04-26,2016-03-25,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,38.0,Female,1
35893092,2016-02-27,2015-09-14,,,,,0.0,Tavern_district_3,23,2.5,0,5,2.5,-3,5,66.0,Male,0
20220382,2015-10-15,2015-03-28,3.5,-3.0,5.0,2015-06-30,2.0,Tavern_district_2,2,2.5,-3,9,2.5,-3,5,53.0,Male,0
6033729,2016-08-12,2015-07-04,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,29.0,Female,0
28178377,2015-12-13,2015-10-31,,,,,0.0,Tavern_district_6,26,2.5,-3,6,2.5,-3,5,45.0,Female,1
56251335,2016-07-05,2015-03-31,,,,,3.0,Tavern_district_3,7,2.5,15,7,3.5,-3,5,30.0,Female,0
41248346,2016-03-30,2015-04-27,,,,,4.0,Tavern_district_0,7,2.5,-3,12,6.5,-3,5,40.0,Female,0
58466483,2016-07-26,2016-03-22,,,,,0.0,Tavern_district_2,7,2.5,-3,8,2.5,-3,5,32.0,Female,0
48025265,2016-05-07,2016-03-10,,,,,0.0,Tavern_district_2,13,2.5,-3,6,2.5,-3,5,41.0,Female,0
32330742,2016-01-24,2015-12-11,,,,,0.0,Tavern_district_6,13,2.5,-3,6,2.5,-3,5,28.0,Female,0
43807188,2016-04-13,2015-06-05,,,,,5.0,Tavern_district_3,13,2.5,-3,16,3.5,-3,5,37.0,Female,0
31670252,2016-01-16,2015-10-15,3.5,-2.0,6.0,2015-12-20,0.0,Tavern_district_4,7,2.5,-3,7,2.5,-3,5,46.0,Female,1
43026698,2016-04-09,2015-06-06,5.5,-3.0,5.0,2015-10-06,1.0,Tavern_district_3,7,2.5,-3,15,2.5,-3,5,28.0,Female,0
41681540,2016-04-01,2016-01-14,,,,,0.0,Tavern_district_2,13,2.5,0,5,2.5,-3,5,31.0,Female,0
15253212,2015-08-19,2015-04-22,,,,,2.0,Tavern_district_3,27,2.5,-3,6,4.5,-3,5,30.0,Female,0
46054825,2016-04-25,2015-12-02,,,,,0.0,Tavern_district_2,7,2.5,-3,9,2.5,-3,5,40.0,Female,0
36799795,2016-03-04,2015-03-22,,,,,3.0,Tavern_district_3,7,2.5,-3,16,2.5,-3,5,29.0,Female,0
68266140,2016-09-25,2015-09-20,,,,,0.0,Tavern_district_4,7,2.5,-3,10,2.5,-3,5,46.0,Female,0
68502646,2016-09-26,2015-06-25,,,,,7.0,Tavern_district_3,7,2.5,-3,19,2.5,-3,5,28.0,Female,0
49372568,2016-05-16,2016-01-30,,,,,2.0,Tavern_district_2,7,2.5,-3,10,2.5,-3,5,28.0,Female,0
52024395,2016-06-01,2016-04-24,,,,,0.0,Tavern_district_1,13,2.5,-3,6,2.5,-3,5,30.0,Female,0
37244741,2016-03-06,2015-12-30,,,,,0.0,Tavern_district_5,23,2.5,-3,5,6.5,-3,5,36.0,Female,0
65290824,2016-09-10,2016-07-19,,,,,0.0,Tavern_district_2,13,2.5,-3,7,2.5,-3,5,49.0,Female,0
32904610,2016-01-31,2015-07-26,,,,,4.0,Tavern_district_2,27,2.5,-3,10,3.5,-3,5,34.0,Female,0
28886757,2015-12-19,2015-10-26,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,43.0,Female,0
59635318,2016-08-06,2015-09-28,3.5,-2.0,6.0,2016-04-30,5.0,Tavern_district_4,13,2.5,-3,5,13.5,-3,5,35.0,Female,0
63447993,2016-08-31,2016-05-07,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,59.0,Female,1
55524694,2016-06-28,2016-05-07,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,23.0,Female,1
66921436,2016-09-18,2016-05-21,,,,,0.0,Tavern_district_2,7,2.5,-3,10,2.5,-3,5,27.0,Female,0
45249875,2016-04-20,2016-03-12,,,,,0.0,Tavern_district_2,13,2.5,-3,5,4.5,-2,5,30.0,Male,1
22861064,2015-11-07,2015-08-21,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,22.0,Female,0
36396446,2016-02-29,2015-05-23,,,,,0.0,Tavern_district_6,7,2.5,4,5,2.5,-3,5,28.0,Female,0
19339489,2015-10-08,2015-10-07,,,,,,Tavern_district_5,7,2.5,-3,5,2.5,-3,5,51.0,Male,1
17057638,2015-09-14,2015-09-12,,,,,,Tavern_district_3,7,2.5,-3,5,2.5,-3,5,63.0,Female,0
51206536,2016-05-27,2015-11-14,,,,,2.0,Tavern_district_2,7,2.5,-3,10,2.5,-3,5,40.0,Female,0
34618133,2016-02-16,2015-05-31,,,,,2.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,31.0,Female,0
4785516,2016-05-07,2016-02-06,,,,,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,43.0,Female,0
52504611,2016-06-05,2016-03-27,,,,,0.0,Tavern_district_3,43,2.5,-3,5,6.5,-3,5,26.0,Female,0
3953958,2016-03-20,2015-02-27,4.5,-1.0,5.0,2015-06-30,4.0,Tavern_district_3,7,2.5,-3,17,2.5,-3,5,28.0,Male,0
4428248,2016-04-15,2016-03-30,,,,,0.0,Tavern_district_2,27,2.5,-3,5,3.5,-3,5,38.0,Female,0
36745711,2016-03-03,2016-01-17,,,,,0.0,Tavern_district_1,13,2.5,-2,5,2.5,-3,5,30.0,Male,1
50529811,2016-05-23,2015-12-23,,,,,0.0,Tavern_district_4,27,2.5,-3,5,6.5,-3,5,38.0,Female,0
51730520,2016-05-30,2015-10-11,,,,,2.0,Tavern_district_2,7,2.5,-3,8,2.5,-3,5,40.0,Female,0
27855631,2015-12-12,2015-06-03,4.5,-2.0,6.0,2015-08-07,2.0,Tavern_district_2,7,2.5,-3,7,3.5,-3,5,30.0,Male,1
52576972,2016-06-05,2016-03-23,,,,,0.0,Tavern_district_5,7,2.5,-3,7,2.5,-3,5,53.0,Male,0
33562917,2016-02-07,2015-02-18,,,,,4.0,Tavern_district_3,7,2.5,-3,13,2.5,-3,5,55.0,Female,0
66146450,2016-09-15,2016-08-14,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,49.0,Female,0
6127287,2016-08-18,2015-12-31,,,,,6.0,Tavern_district_2,13,2.5,-3,5,13.5,-3,5,30.0,Female,0
62368318,2016-08-25,2016-04-18,,,,,2.0,Tavern_district_4,7,2.5,-3,9,2.5,-3,5,31.0,Female,0
20968754,2015-10-22,2015-08-31,,,,,0.0,Tavern_district_3,13,2.5,-3,6,2.5,-3,5,23.0,Male,0
67823153,2016-09-23,2016-04-17,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,28.0,Male,0
48255229,2016-05-09,2015-09-26,,,,,2.0,Tavern_district_3,13,2.5,-3,5,9.5,-3,5,45.0,Female,0
32584299,2016-01-28,2015-03-13,,,,,1.0,Tavern_district_6,13,2.5,8,5,2.5,-3,5,45.0,Female,0
61524942,2016-08-20,2016-08-10,,,,,0.0,Tavern_district_6,17,2.5,-3,5,2.5,-3,5,28.0,Male,1
27789660,2015-12-11,2015-09-27,,,,,0.0,Tavern_district_6,13,2.5,-3,7,2.5,-3,5,39.0,Female,0
65538216,2016-09-11,2016-04-09,3.5,-2.0,5.0,2016-05-14,2.0,Tavern_district_1,13,2.5,-3,5,7.5,-3,5,35.0,Female,0
6182313,2016-08-22,2016-03-27,,,,,1.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,25.0,Female,0
54765717,2016-06-22,2015-11-05,3.5,-3.0,5.0,2016-01-15,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,38.0,Female,0
2413777,2015-11-14,2015-07-22,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,36.0,Female,0
34528736,2016-02-15,2015-11-20,,,,,0.0,Tavern_district_5,23,2.5,2,5,2.5,-3,5,49.0,Female,0
25667055,2015-11-23,2015-08-25,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,58.0,Female,0
60315552,2016-08-12,2015-11-28,,,,,0.0,Tavern_district_2,15,2.5,3,6,2.5,-2,5,43.0,Female,0
52526651,2016-06-05,2016-02-15,,,,,0.0,Tavern_district_2,13,2.5,-3,9,2.5,-3,5,30.0,Male,0
37300895,2016-03-07,2015-05-14,3.5,-2.0,6.0,2016-01-15,0.0,Tavern_district_3,7,2.5,-2,12,2.5,-3,5,30.0,Female,0
69040995,2016-09-28,2015-10-03,,,,,2.0,Tavern_district_6,7,2.5,-3,11,2.5,-3,5,40.0,Female,0
68018555,2016-09-24,2016-05-04,,,,,2.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,56.0,Female,0
24466729,2015-11-15,2015-10-07,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,33.0,Female,0
56820711,2016-07-10,2016-03-22,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,32.0,Female,0
47010037,2016-05-01,2015-12-25,,,,,0.0,Tavern_district_1,13,2.5,1,5,2.5,-3,5,64.0,Female,0
50889238,2016-05-25,2016-02-29,,,,,0.0,Tavern_district_1,13,2.5,-3,8,2.5,-3,5,60.0,Female,0
3743929,2016-03-07,2015-11-05,,,,,0.0,Tavern_district_5,13,2.5,-3,6,5.5,-3,5,27.0,Female,0
58854193,2016-07-30,2015-06-14,3.5,-2.0,5.0,2016-05-14,4.0,Tavern_district_3,7,2.5,-3,18,2.5,-3,5,51.0,Female,1
31549123,2016-01-14,2015-04-11,,,,,3.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,26.0,Female,0
5904984,2016-07-31,2016-04-17,,,,,0.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,59.0,Female,0
43321673,2016-04-10,2016-03-23,,,,,0.0,Tavern_district_3,27,2.5,-3,5,2.5,-3,5,34.0,Female,0
59084354,2016-08-01,2016-04-15,3.5,-2.0,6.0,2016-06-20,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,28.0,Male,0
56705116,2016-07-09,2015-12-12,,,,,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,57.0,Female,0
63770674,2016-09-01,2015-11-19,,,,,6.0,Tavern_district_3,13,2.5,-3,14,2.5,-3,5,41.0,Female,0
5009263,2016-05-21,2016-04-16,,,,,0.0,Tavern_district_3,27,2.5,-3,5,4.5,-3,5,32.0,Female,0
59780058,2016-08-07,2016-05-14,,,,,0.0,Tavern_district_6,13,2.5,-1,5,2.5,-3,5,27.0,Male,0
33529322,2016-02-06,2015-12-09,,,,,0.0,Tavern_district_6,23,2.5,-3,7,2.5,-3,5,31.0,Female,0
57875667,2016-07-20,2015-12-26,,,,,0.0,Tavern_district_5,13,2.5,-3,5,8.5,-3,5,33.0,Female,0
37210892,2016-03-06,2015-08-16,3.5,-3.0,5.0,2015-10-20,0.0,Tavern_district_3,8,2.5,-3,11,2.5,-3,5,29.0,Female,0
13229631,2015-07-01,2015-03-20,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,38.0,Female,0
28298316,2015-12-14,2015-11-11,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,31.0,Female,0
40314550,2016-03-25,2015-10-23,,,,,2.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,33.0,Female,0
58636642,2016-07-28,2016-06-23,,,,,0.0,Tavern_district_0,7,2.5,-3,6,2.5,-3,5,33.0,Female,1
20610122,2015-10-18,2015-09-15,,,,,0.0,Tavern_district_2,7,2.5,-3,5,2.5,-3,5,21.0,Female,0
59202611,2016-08-02,2016-03-05,,,,,1.0,Tavern_district_6,7,2.5,-3,10,2.5,-3,5,23.0,Female,0
54278954,2016-06-18,2015-12-16,,,,,2.0,,39,2.5,-1,5,2.5,1,5,25.0,Female,0
59206177,2016-08-02,2015-11-08,,,,,3.0,Tavern_district_0,7,2.5,-3,14,2.5,-3,5,47.0,Female,0
31353466,2016-01-11,2016-01-07,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,52.0,Female,0
63292488,2016-08-30,2016-06-07,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,41.0,Male,0
65315758,2016-09-10,2016-01-29,,,,,0.0,Tavern_district_6,27,2.5,-3,7,2.5,-3,5,34.0,Female,0
67698928,2016-09-22,2016-04-30,,,,,2.0,Tavern_district_2,13,2.5,-3,5,6.5,-3,5,40.0,Female,0
60463361,2016-08-13,2016-03-20,,,,,3.0,Tavern_district_3,7,2.5,-3,9,3.5,-3,5,30.0,Female,0
14502415,2015-08-07,2015-04-15,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,28.0,Female,0
63354711,2016-08-30,2015-05-05,,,,,4.0,Tavern_district_1,7,2.5,6,13,2.5,-3,5,33.0,Female,0
58213185,2016-07-23,2016-03-19,,,,,0.0,Tavern_district_6,13,2.5,-3,5,6.5,-3,5,43.0,Male,0
52784061,2016-06-07,2016-02-04,,,,,1.0,Tavern_district_3,13,2.5,-3,5,6.5,-3,5,32.0,Female,0
24153271,2015-11-14,2015-09-17,,,,,0.0,Tavern_district_2,23,2.5,-3,6,2.5,-3,5,59.0,Female,0
52085859,2016-06-02,2015-05-02,4.5,-3.0,5.0,2015-12-06,2.0,Tavern_district_2,27,2.5,-3,18,2.5,-3,5,41.0,Male,0
48892974,2016-05-14,2015-04-18,,,,,0.0,Tavern_district_3,13,2.5,-3,5,7.5,-3,5,46.0,Female,0
57047926,2016-07-12,2016-05-09,,,,,0.0,Tavern_district_2,27,2.5,-1,5,2.5,-3,5,43.0,Female,0
52406786,2016-06-04,2016-04-11,,,,,0.0,Tavern_district_6,27,2.5,-3,5,4.5,-3,5,48.0,Female,0
19616624,2015-10-10,2015-05-04,,,,,0.0,Tavern_district_6,27,2.5,-2,11,2.5,-3,5,37.0,Female,0
39390921,2016-03-19,2016-02-01,,,,,0.0,Tavern_district_4,13,2.5,-3,5,2.5,-3,5,61.0,Female,0
62266138,2016-08-25,2015-06-10,4.5,-2.0,6.0,2016-01-15,4.0,Tavern_district_3,27,2.5,11,5,2.5,-3,5,34.0,Female,0
66715761,2016-09-17,2016-03-18,,,,,3.0,Tavern_district_1,13,2.5,4,5,2.5,-3,5,35.0,Female,0
67678710,2016-09-22,2016-08-06,,,,,0.0,Tavern_district_2,13,2.5,-2,5,2.5,-3,5,51.0,Female,0
50364927,2016-05-22,2015-10-25,,,,,2.0,Tavern_district_2,13,2.5,-3,12,2.5,-3,5,28.0,Female,0
26716445,2015-12-01,2015-10-10,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,20.0,Female,1
443790100,2016-04-16,2015-10-16,,,,,3.0,Tavern_district_6,23,2.5,-3,10,2.5,-3,5,32.0,Female,1
50197111,2016-05-22,2016-03-27,,,,,0.0,Tavern_district_3,27,2.5,-3,5,4.5,-3,5,28.0,Female,0
62718398,2016-08-27,2016-04-20,,,,,0.0,Tavern_district_3,13,2.5,-3,8,2.5,-3,5,31.0,Female,0
37507156,2016-03-08,2015-09-24,4.5,-2.0,6.0,2015-11-30,0.0,Tavern_district_3,23,2.5,-3,10,2.5,-3,5,20.0,Male,1
42034640,2016-04-03,2016-01-04,3.5,-2.0,6.0,2016-02-06,0.0,Tavern_district_3,27,2.5,-3,6,2.5,-3,5,59.0,Female,0
48068284,2016-05-08,2016-04-03,,,,,0.0,Tavern_district_3,7,2.5,-3,5,3.5,-3,5,26.0,Female,0
46360724,2016-04-27,2015-11-28,,,,,0.0,Tavern_district_4,7,2.5,-3,11,2.5,-3,5,39.0,Female,0
52896773,2016-06-08,2015-10-18,,,,,4.0,Tavern_district_3,13,2.5,-3,11,2.5,-2,5,35.0,Male,0
39854112,2016-03-22,2015-10-16,,,,,0.0,Tavern_district_1,7,2.5,-3,8,2.5,-3,5,37.0,Female,0
41383944,2016-03-30,2015-11-22,,,,,0.0,Tavern_district_6,7,2.5,-3,6,6.5,-3,5,24.0,Female,0
41040514,2016-03-28,2015-08-21,,,,,0.0,Tavern_district_6,13,2.5,-3,9,2.5,-3,5,43.0,Female,0
64213494,2016-09-03,2015-10-24,,,,,7.0,Tavern_district_5,8,2.5,15,5,4.5,-3,5,26.0,Female,0
12622075,2015-06-14,2015-03-10,,,,,0.0,Tavern_district_6,27,2.5,1,5,2.5,-3,5,20.0,Male,0
69400256,2016-09-30,2015-05-21,,,,,4.0,Tavern_district_4,39,5.5,-2,25,2.5,-3,5,46.0,Female,0
46146911,2016-04-26,2015-06-23,,,,,2.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,55.0,Female,0
8925154,2015-04-21,2015-03-16,,,,,1.0,Tavern_district_6,17,2.5,-3,7,2.5,-3,5,25.0,Female,1
13488640,2015-07-09,2015-04-21,,,,,0.0,Tavern_district_5,7,2.5,-3,7,2.5,-3,5,26.0,Male,0
25496778,2015-11-22,2015-09-14,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,38.0,Female,0
40482127,2016-03-26,2015-09-28,3.5,-2.0,5.0,2016-03-01,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,57.0,Female,0
56227614,2016-07-04,2016-04-02,3.5,-2.0,5.0,2016-05-09,0.0,Tavern_district_2,7,2.5,-3,7,2.5,-3,5,43.0,Female,0
49825919,2016-05-20,2016-03-28,,,,,0.0,Tavern_district_0,7,2.5,0,8,2.5,-3,5,46.0,Female,0
30442413,2015-12-30,2015-09-24,,,,,0.0,Tavern_district_3,23,2.5,-3,8,2.5,-3,5,63.0,Female,0
43707551,2016-04-12,2015-03-08,,,,,4.0,Tavern_district_2,27,2.5,-3,20,2.5,-3,5,53.0,Female,0
33400389,2016-02-05,2015-11-22,,,,,0.0,Tavern_district_2,13,2.5,-3,8,2.5,-3,5,27.0,Female,0
38743567,2016-03-16,2015-11-13,,,,,0.0,Tavern_district_0,7,2.5,-3,9,2.5,-3,5,33.0,Female,0
30472483,2015-12-30,2015-10-01,,,,,0.0,Tavern_district_4,23,2.5,-3,8,2.5,-3,5,45.0,Male,0
52458221,2016-06-05,2015-09-18,3.5,-3.0,5.0,2016-01-22,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,40.0,Female,0
37072132,2016-03-05,2015-12-30,,,,,0.0,Tavern_district_6,13,2.5,-3,5,4.5,-3,5,30.0,Female,0
13706430,2015-07-16,2015-05-18,,,,,0.0,Tavern_district_1,7,2.5,-3,7,2.5,-3,5,31.0,Female,0
64625842,2016-09-06,2015-11-04,,,,,1.0,Tavern_district_3,7,2.5,-3,15,3.5,-3,5,37.0,Female,0
29345438,2015-12-22,2015-09-14,,,,,2.0,Tavern_district_7,13,2.5,-3,5,5.5,-3,5,32.0,Female,0
36718149,2016-03-03,2015-03-30,4.5,-3.0,5.0,2015-10-30,1.0,Tavern_district_3,7,2.5,-3,16,2.5,-3,5,38.0,Female,0
66966637,2016-09-18,2016-07-30,,,,,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,44.0,Female,0
51177015,2016-05-27,2016-04-29,,,,,0.0,Tavern_district_6,13,2.5,-3,6,2.5,-3,5,42.0,Female,0
20755356,2015-10-20,2015-08-29,,,,,0.0,Tavern_district_4,13,2.5,-3,5,3.5,-3,5,35.0,Female,0
28806948,2015-12-18,2015-10-27,,,,,0.0,Tavern_district_4,23,2.5,-3,6,2.5,-3,5,31.0,Male,0
58551381,2016-07-27,2016-06-28,,,,,0.0,Tavern_district_1,13,2.5,-3,5,3.5,-3,5,35.0,Female,0
59929648,2016-08-09,2015-08-14,3.5,-3.0,5.0,2016-03-13,7.0,Tavern_district_3,13,2.5,-3,19,2.5,-3,5,33.0,Female,0
69038343,2016-09-28,2016-07-04,,,,,0.0,Tavern_district_2,13,2.5,-3,8,2.5,-3,5,39.0,Male,0
13517374,2015-07-10,2015-06-11,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,24.0,Female,0
56687833,2016-07-09,2016-03-11,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,40.0,Female,0
38703837,2016-03-16,2015-04-19,3.5,-1.0,6.0,2015-06-01,3.0,Tavern_district_3,23,2.5,-3,12,2.5,-3,5,27.0,Female,1
